job_id,job_title,company_size,company_industry,country,remote_type,experience_level,years_experience,education_level,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,salary,job_posting_month,job_posting_year,hiring_urgency,job_openings
0,Data Scientist,Medium,Education,Singapore,Remote,Mid,0,Master,1,1,1,0,0,94279,5,2023,High,1
8468,Data Analyst,Enterprise,Healthcare,USA,Remote,Entry,0,Master,0,1,1,1,1,78137,6,2021,High,3
8246,Machine Learning Engineer,MNC,Retail,Singapore,Onsite,Entry,0,Master,0,1,0,1,0,114224,2,2021,Medium,2
6330,Data Engineer,Medium,Technology,Australia,Onsite,Senior,0,PhD,1,1,1,1,1,120000,1,2025,Medium,4
9274,Data Analyst,Enterprise,E-commerce,USA,Onsite,Senior,0,Bachelor,1,1,1,1,1,122657,3,2024,Low,3
7540,Data Analyst,Enterprise,E-commerce,USA,Hybrid,Mid,0,PhD,1,0,0,1,1,102582,6,2025,High,1
8730,AI Engineer,Medium,Finance,USA,Hybrid,Entry,0,Master,1,0,1,1,0,120000,12,2022,High,1
5440,Data Analyst,Enterprise,Technology,UK,Hybrid,Mid,0,Master,1,1,1,1,1,178959,8,2022,Medium,2
286,Data Engineer,Startup,Finance,Germany,Remote,Senior,0,PhD,0,1,0,0,0,70000,4,2023,High,3
7117,Business Analyst,Startup,Technology,UK,Remote,Senior,0,PhD,0,0,1,1,0,109361,9,2021,High,2
3263,Data Analyst,Enterprise,Healthcare,Australia,Remote,Mid,0,Master,1,1,0,1,1,93639,9,2025,Medium,6
3695,AI Engineer,Startup,Healthcare,USA,Remote,Senior,0,Master,1,1,1,1,1,164962,3,2020,High,1
1779,Data Analyst,Enterprise,Retail,Canada,Onsite,Mid,0,Master,1,1,1,1,1,114434,5,2022,High,1
8599,Data Analyst,Startup,Technology,Canada,Remote,Mid,0,PhD,1,0,1,1,1,95794,8,2020,Low,1
5334,Data Analyst,Medium,Healthcare,UK,Onsite,Entry,0,Master,1,1,0,1,1,70000,10,2020,Low,3
13816,AI Engineer,MNC,Technology,Canada,Onsite,Mid,0,PhD,1,1,1,1,0,70000,2,2026,Medium,1
4245,Business Analyst,Enterprise,Finance,UK,Remote,Entry,0,Master,1,1,1,1,1,94471,10,2024,High,1
9643,Data Analyst,Medium,Finance,Germany,Hybrid,Entry,0,Bachelor,0,1,1,1,1,89880,6,2025,High,1
6895,Data Analyst,Startup,Retail,Singapore,Onsite,Senior,0,Master,1,0,1,1,1,144313,6,2022,High,1
8152,Machine Learning Engineer,MNC,E-commerce,Germany,Onsite,Entry,0,Bachelor,0,0,1,1,1,120000,1,2024,Medium,4
1705,Machine Learning Engineer,Enterprise,Technology,Germany,Onsite,Entry,0,Bachelor,1,1,1,1,1,116747,6,2021,High,6
4065,Machine Learning Engineer,MNC,E-commerce,Germany,Onsite,Senior,0,Bachelor,0,0,1,0,1,248552,11,2024,High,4
5808,AI Engineer,Medium,Healthcare,Germany,Onsite,Senior,0,Master,1,1,0,0,0,136197,9,2024,Medium,2
3063,Business Analyst,Medium,Finance,Germany,Hybrid,Mid,0,Master,1,1,1,1,0,75099,1,2024,High,2
0,Machine Learning Engineer,Enterprise,Education,Australia,Hybrid,Senior,0,PhD,1,1,0,1,1,140012,1,2023,Low,4
0,Data Scientist,Startup,Education,Singapore,Hybrid,Senior,0,PhD,1,1,1,1,1,180129,1,2020,High,5
259,Data Engineer,MNC,Education,USA,Hybrid,Senior,0,Bachelor,1,0,1,1,0,152170,12,2025,High,4
8204,Business Analyst,Enterprise,E-commerce,India,Remote,Senior,0,PhD,1,1,1,0,1,127275,2,2026,Medium,3
11905,Data Analyst,Medium,Education,Australia,Onsite,Senior,0,PhD,1,1,1,0,0,70000,7,2021,Low,1
5240,Business Analyst,Startup,Education,USA,Onsite,Entry,0,Master,0,1,1,1,1,80440,8,2023,High,7
8556,Data Scientist,Enterprise,E-commerce,UK,Hybrid,Mid,0,PhD,0,0,1,1,1,117867,3,2022,Medium,5
6861,Data Engineer,Startup,Healthcare,Germany,Onsite,Entry,0,Bachelor,1,0,1,0,1,70837,4,2025,High,1
6302,Machine Learning Engineer,MNC,Finance,Canada,Remote,Senior,0,PhD,1,1,1,1,1,164547,11,2020,Low,5
7043,Data Engineer,Medium,E-commerce,Canada,Remote,Mid,0,PhD,1,1,1,1,1,91200,11,2021,High,2
4791,AI Engineer,MNC,Education,UK,Hybrid,Mid,0,Master,1,0,1,1,1,162476,12,2023,High,2
7795,Business Analyst,MNC,Technology,UK,Hybrid,Senior,0,PhD,1,1,1,1,0,88476,2,2025,Medium,6
2065,Data Analyst,Medium,Healthcare,Australia,Onsite,Mid,0,PhD,1,1,1,1,1,136356,5,2025,High,2
7902,Data Analyst,Startup,E-commerce,Australia,Onsite,Mid,0,Bachelor,1,1,0,0,1,174510,3,2025,Medium,2
8787,Data Engineer,Medium,E-commerce,Canada,Hybrid,Mid,0,Master,1,1,1,0,1,86025,10,2023,Low,4
0,Business Analyst,Startup,Finance,UK,Hybrid,Mid,0,Master,1,1,1,1,0,90134,11,2021,Medium,2
4677,Machine Learning Engineer,Startup,Retail,UK,Hybrid,Mid,0,PhD,1,0,0,1,0,152810,11,2025,Low,2
11457,Data Scientist,Enterprise,Healthcare,USA,Remote,Entry,0,Bachelor,0,0,1,0,1,120000,1,2026,Medium,2
6521,Business Analyst,Enterprise,E-commerce,India,Remote,Senior,0,Master,0,1,1,1,1,123547,4,2022,Medium,1
16371,Data Analyst,Enterprise,Retail,USA,Onsite,Mid,0,Master,0,1,1,1,1,156339,12,2025,Low,2
8623,AI Engineer,Enterprise,Technology,India,Onsite,Mid,0,Bachelor,1,1,1,1,1,134986,7,2025,High,1
0,Data Analyst,Enterprise,Education,Germany,Hybrid,Mid,0,Bachelor,1,1,1,1,1,129972,11,2022,Medium,1
3862,Business Analyst,MNC,E-commerce,India,Remote,Senior,0,Master,1,1,1,1,0,120403,4,2024,High,3
818,AI Engineer,MNC,Healthcare,Germany,Hybrid,Senior,0,Master,0,0,0,0,0,208599,9,2024,High,3
9511,AI Engineer,MNC,Education,India,Hybrid,Senior,0,Bachelor,1,1,1,1,0,188781,3,2023,Medium,1
3826,Machine Learning Engineer,Medium,Technology,Canada,Onsite,Mid,0,Master,1,1,1,1,1,130054,11,2023,High,2
5019,Business Analyst,Startup,Education,Australia,Remote,Entry,0,Master,0,0,1,1,1,92966,7,2022,High,3
1545,Data Scientist,Startup,Retail,Germany,Remote,Senior,0,PhD,1,1,1,0,1,123649,11,2025,Low,5
10123,Data Engineer,Enterprise,Technology,Singapore,Hybrid,Entry,0,Master,1,1,0,1,1,120000,5,2023,Low,1
8217,Data Analyst,Startup,Healthcare,UK,Remote,Entry,0,Bachelor,0,0,0,1,1,70000,7,2021,Medium,3
6753,Business Analyst,Medium,Retail,Singapore,Hybrid,Mid,0,Master,0,1,1,0,1,89151,10,2022,Low,1
3836,Machine Learning Engineer,Startup,Retail,USA,Hybrid,Mid,0,Bachelor,1,1,1,1,1,141905,1,2026,Medium,1
0,Data Analyst,MNC,Education,USA,Onsite,Entry,0,Bachelor,1,0,0,1,1,70000,6,2024,Medium,2
6100,Machine Learning Engineer,Startup,Education,India,Hybrid,Senior,0,Bachelor,1,1,0,0,1,129959,1,2025,High,1
2034,Machine Learning Engineer,Startup,Finance,Germany,Remote,Mid,0,PhD,1,1,1,1,1,103505,7,2025,Low,1
10078,Data Scientist,Startup,Education,USA,Remote,Senior,0,Master,0,0,0,0,1,85105,1,2024,High,1
2940,Data Analyst,Medium,Finance,India,Remote,Mid,0,Master,0,0,1,1,1,87193,10,2020,Low,4
9459,Data Analyst,Enterprise,Retail,UK,Hybrid,Senior,0,PhD,1,1,1,1,1,108844,12,2022,High,1
1916,Data Scientist,Startup,E-commerce,Singapore,Onsite,Entry,0,Master,1,1,0,1,1,120000,12,2025,High,1
3307,Machine Learning Engineer,Startup,Retail,Australia,Hybrid,Senior,0,Bachelor,1,1,1,1,1,97346,1,2026,High,1
9431,AI Engineer,Medium,Technology,UK,Hybrid,Mid,0,PhD,0,1,1,1,0,155142,8,2025,Low,1
4130,Data Analyst,Enterprise,Technology,UK,Remote,Entry,0,Master,0,1,1,1,1,71009,1,2023,Low,1
133,Machine Learning Engineer,MNC,Retail,USA,Onsite,Mid,0,PhD,1,1,1,1,1,267236,5,2023,High,1
6172,Data Engineer,Startup,E-commerce,Canada,Hybrid,Entry,0,Bachelor,1,0,1,1,1,75060,10,2023,High,3
0,Machine Learning Engineer,MNC,Technology,Germany,Hybrid,Senior,0,PhD,1,1,1,0,1,220552,3,2026,High,1
9340,Machine Learning Engineer,Medium,Finance,UK,Onsite,Senior,0,PhD,1,1,1,1,1,157508,6,2025,High,5
10411,Data Scientist,Medium,E-commerce,Germany,Remote,Entry,0,Bachelor,1,1,1,1,1,103671,8,2023,Medium,3
6281,Data Analyst,Medium,Retail,India,Hybrid,Senior,0,Bachelor,0,1,1,1,1,139942,9,2023,High,1
2379,Data Scientist,Startup,E-commerce,India,Hybrid,Mid,0,Master,0,1,1,1,1,110243,1,2021,High,3
2328,Machine Learning Engineer,Enterprise,Finance,Australia,Remote,Entry,0,Bachelor,0,0,0,1,1,96050,1,2020,High,1
0,Data Engineer,Medium,Retail,Singapore,Remote,Senior,0,Bachelor,1,1,0,1,1,114312,12,2020,Medium,1
6528,Data Engineer,Enterprise,Technology,India,Remote,Senior,0,PhD,1,1,1,1,0,79222,8,2025,High,1
9377,AI Engineer,Enterprise,Education,Canada,Remote,Mid,0,PhD,1,1,1,1,1,103202,5,2021,Low,3
9832,AI Engineer,MNC,Finance,Canada,Hybrid,Senior,0,Bachelor,1,1,1,1,1,193979,12,2022,High,4
3452,Data Analyst,Startup,Retail,India,Remote,Entry,0,Bachelor,1,1,1,1,1,77798,7,2025,Low,3
334,Data Analyst,MNC,Technology,UK,Hybrid,Senior,0,PhD,0,0,1,1,1,162563,4,2023,Medium,2
6827,AI Engineer,MNC,Retail,USA,Hybrid,Mid,0,Master,1,1,1,1,1,164308,5,2024,Low,1
1578,Machine Learning Engineer,Medium,Retail,Singapore,Onsite,Senior,0,Master,1,1,1,1,0,183505,10,2023,Medium,3
10051,Machine Learning Engineer,MNC,Education,Singapore,Hybrid,Mid,0,PhD,1,0,1,1,1,158373,2,2026,Low,4
4583,Data Engineer,Medium,Education,UK,Onsite,Senior,0,PhD,1,0,0,1,1,119602,3,2025,Low,5
12643,AI Engineer,Startup,E-commerce,Singapore,Onsite,Entry,0,Master,1,1,1,1,1,120000,1,2026,High,3
3123,Data Engineer,Enterprise,Education,USA,Remote,Mid,0,Master,1,0,1,1,1,92330,1,2020,Low,1
8882,Business Analyst,Startup,Education,USA,Remote,Mid,0,Master,1,1,1,1,1,86062,11,2024,High,1
2951,Business Analyst,Startup,Retail,India,Hybrid,Mid,0,Master,1,1,1,1,1,75871,11,2025,Low,4
8616,Business Analyst,Enterprise,Technology,Australia,Onsite,Senior,0,PhD,1,1,1,0,1,86860,1,2025,High,2
2583,AI Engineer,Enterprise,Finance,Germany,Remote,Mid,0,Bachelor,1,1,1,1,1,156768,3,2025,High,1
10035,AI Engineer,MNC,E-commerce,USA,Hybrid,Entry,0,Master,1,1,0,1,1,120000,12,2022,Low,4
8771,Business Analyst,Startup,Retail,Singapore,Remote,Mid,0,PhD,1,1,1,1,1,116249,8,2025,Low,3
2368,Business Analyst,Medium,Healthcare,Canada,Onsite,Mid,0,Master,0,1,1,0,1,95998,12,2025,Low,5
9341,Data Scientist,Startup,Healthcare,USA,Remote,Entry,0,Master,0,1,1,0,1,70493,12,2025,Low,4
9368,Data Scientist,Startup,E-commerce,Singapore,Hybrid,Mid,0,PhD,0,1,1,1,1,132465,10,2023,High,3
11518,Data Scientist,MNC,Healthcare,Canada,Onsite,Senior,0,PhD,1,0,1,1,0,70275,1,2021,Low,1
3615,Data Engineer,Enterprise,Retail,Australia,Remote,Entry,0,Master,0,1,1,1,1,118689,7,2025,High,3
7071,Data Scientist,MNC,Education,UK,Hybrid,Entry,0,Master,1,1,1,1,1,95188,11,2024,High,1
5659,AI Engineer,Startup,Technology,UK,Remote,Mid,0,PhD,1,1,1,0,1,116162,4,2021,Low,4
3600,Business Analyst,MNC,Healthcare,Canada,Hybrid,Mid,0,Bachelor,1,1,0,1,1,146069,1,2026,High,3
6710,Data Scientist,Startup,Technology,Singapore,Onsite,Entry,0,Bachelor,0,1,1,1,1,77385,4,2022,Low,1
5662,Data Engineer,Startup,Technology,Australia,Hybrid,Mid,0,PhD,1,1,1,1,1,112070,10,2022,Low,2
0,Machine Learning Engineer,Startup,Education,USA,Hybrid,Mid,0,Master,1,1,1,1,1,205000,6,2021,High,1
9583,Machine Learning Engineer,Enterprise,Retail,UK,Hybrid,Mid,0,Master,1,1,1,1,0,128582,12,2023,High,3
2490,Data Scientist,Enterprise,Healthcare,Germany,Remote,Mid,0,PhD,1,1,1,1,1,87797,1,2020,Medium,3
5454,Data Engineer,Medium,Retail,Germany,Remote,Senior,0,Bachelor,0,0,1,1,1,128902,5,2021,Low,3
2767,AI Engineer,Startup,Healthcare,USA,Hybrid,Entry,0,Master,1,1,1,1,1,94434,8,2021,Low,2
10120,Business Analyst,Medium,Technology,Germany,Remote,Mid,0,Bachelor,1,1,0,1,1,90428,12,2023,Low,1
56,Machine Learning Engineer,MNC,Finance,Australia,Remote,Senior,0,Master,1,1,0,1,1,155137,8,2020,Low,4
10746,Machine Learning Engineer,MNC,E-commerce,USA,Onsite,Senior,0,Bachelor,1,0,1,1,0,225149,1,2026,High,3
505,AI Engineer,Startup,Finance,Singapore,Onsite,Senior,0,PhD,1,1,1,1,1,142793,1,2026,High,2
5933,Data Analyst,MNC,Technology,UK,Hybrid,Mid,0,Bachelor,1,1,1,0,1,123544,4,2024,Low,3
9617,AI Engineer,MNC,Education,Australia,Hybrid,Senior,0,Bachelor,1,1,1,1,0,176024,2,2024,Low,5
10264,Data Scientist,Enterprise,Technology,Australia,Remote,Entry,0,Master,1,1,1,0,1,76407,2,2021,High,1
2661,Machine Learning Engineer,Medium,Healthcare,USA,Onsite,Entry,0,Master,1,1,1,0,1,108121,8,2022,High,5
8800,AI Engineer,Startup,Education,Canada,Onsite,Mid,0,Bachelor,1,1,0,1,1,134201,5,2024,Low,2
11136,AI Engineer,Medium,Retail,Germany,Hybrid,Senior,0,PhD,1,1,1,0,1,77919,5,2020,High,1
1906,Data Analyst,MNC,Education,USA,Hybrid,Senior,0,Master,0,1,0,1,1,120993,3,2025,Medium,4
6340,Machine Learning Engineer,Medium,Healthcare,USA,Remote,Senior,0,Master,1,1,1,1,1,148662,10,2020,Low,5
8613,Data Analyst,Enterprise,Finance,Australia,Hybrid,Mid,0,PhD,1,1,0,1,1,135102,5,2024,High,1
11685,AI Engineer,Enterprise,Retail,Singapore,Onsite,Senior,0,PhD,0,1,1,1,1,80309,4,2024,High,3
113,Data Engineer,Enterprise,Healthcare,Singapore,Hybrid,Mid,0,Bachelor,1,1,0,1,1,122792,1,2022,Low,2
6188,Data Analyst,Medium,Healthcare,Germany,Remote,Mid,0,PhD,0,1,1,0,1,70000,2,2020,Low,4
2797,Business Analyst,Medium,E-commerce,Singapore,Remote,Senior,0,PhD,1,1,1,1,1,70000,12,2021,High,2
9677,Data Engineer,MNC,Healthcare,India,Hybrid,Senior,0,Master,1,1,0,1,1,124620,9,2022,Low,3
4810,Data Analyst,Medium,Finance,Singapore,Remote,Entry,0,Bachelor,1,1,0,1,1,79222,9,2023,Low,2
6436,Machine Learning Engineer,MNC,Healthcare,USA,Onsite,Senior,0,Master,1,1,0,1,1,162930,1,2026,High,4
0,AI Engineer,Enterprise,E-commerce,Germany,Hybrid,Mid,0,PhD,1,1,1,1,1,235004,6,2024,High,1
3893,Machine Learning Engineer,Enterprise,Education,India,Hybrid,Mid,0,PhD,0,1,1,1,1,137226,12,2021,High,2
8637,Business Analyst,MNC,Technology,Germany,Onsite,Mid,0,Bachelor,1,1,0,0,1,92715,3,2024,Low,1
5256,AI Engineer,MNC,Technology,USA,Remote,Mid,0,PhD,1,0,1,1,1,250852,1,2023,High,4
9972,Business Analyst,MNC,Technology,Singapore,Hybrid,Mid,0,Master,0,0,1,1,1,120586,4,2024,Medium,4
9436,Machine Learning Engineer,Medium,E-commerce,USA,Remote,Mid,0,Master,1,1,0,1,1,124596,12,2021,Medium,4
0,Data Engineer,Enterprise,Finance,Germany,Hybrid,Mid,0,PhD,1,1,1,0,1,70000,1,2024,Low,4
8215,Data Scientist,Medium,E-commerce,Australia,Onsite,Senior,0,PhD,1,1,1,1,0,114036,3,2022,Low,4
10027,Data Engineer,MNC,Technology,UK,Remote,Senior,0,PhD,0,1,1,0,1,116522,10,2021,Low,4
4346,Business Analyst,MNC,E-commerce,India,Onsite,Entry,0,Bachelor,1,1,1,0,1,95525,5,2023,Low,4
228,Data Scientist,Startup,Technology,India,Onsite,Senior,0,Bachelor,1,0,0,0,1,106842,11,2024,Low,2
4175,Machine Learning Engineer,MNC,Retail,Australia,Onsite,Senior,0,Master,1,1,1,1,1,170521,3,2022,Low,1
5856,Machine Learning Engineer,Enterprise,Retail,Germany,Onsite,Senior,0,Bachelor,1,1,1,1,1,107782,1,2026,High,1
7823,AI Engineer,Enterprise,Healthcare,USA,Remote,Mid,0,Bachelor,1,1,0,1,0,118860,5,2024,Low,3
4252,Machine Learning Engineer,MNC,Education,India,Remote,Entry,0,Bachelor,0,1,1,0,1,90496,1,2025,Low,2
5187,Data Scientist,Enterprise,Technology,Australia,Hybrid,Entry,0,Master,1,1,1,1,1,72140,2,2022,High,7
3003,AI Engineer,MNC,Retail,Canada,Remote,Mid,0,PhD,1,1,1,0,1,184545,4,2020,Low,3
7157,Machine Learning Engineer,Enterprise,Technology,UK,Onsite,Mid,0,Master,1,1,0,1,1,143571,6,2022,Low,3
4180,Data Scientist,Startup,Finance,UK,Hybrid,Mid,0,PhD,1,1,0,1,1,110415,4,2023,High,1
6699,Data Engineer,Enterprise,Retail,UK,Onsite,Senior,0,PhD,1,1,0,1,1,70000,1,2023,High,2
5686,AI Engineer,Enterprise,Retail,USA,Onsite,Senior,0,Bachelor,1,1,1,0,1,162793,10,2022,High,1
5970,Data Analyst,Startup,Healthcare,India,Hybrid,Entry,0,Master,1,0,1,1,0,70000,6,2025,High,1
0,Data Analyst,Startup,Healthcare,Singapore,Remote,Entry,0,Bachelor,1,1,0,1,1,102478,1,2026,Medium,2
4519,Data Engineer,Enterprise,Finance,USA,Onsite,Mid,0,Bachelor,1,1,1,1,1,98186,7,2025,High,3
5649,Data Engineer,Enterprise,Technology,India,Hybrid,Senior,0,Bachelor,0,1,1,1,1,125633,8,2022,Low,4
5160,Business Analyst,MNC,E-commerce,Australia,Remote,Mid,0,PhD,1,1,1,1,1,146239,1,2020,Low,3
10046,Data Analyst,Medium,Finance,Australia,Onsite,Senior,0,PhD,1,0,1,0,1,106808,3,2021,Low,4
7613,Data Analyst,Startup,Retail,Singapore,Remote,Senior,0,Master,1,1,0,1,1,105278,1,2021,High,2
9952,Data Scientist,Startup,Healthcare,Singapore,Onsite,Entry,0,Master,1,1,1,0,1,70000,8,2023,High,2
6481,Machine Learning Engineer,MNC,Retail,Singapore,Hybrid,Senior,0,Bachelor,0,1,1,1,1,202425,6,2024,High,7
5612,Data Analyst,Enterprise,E-commerce,Germany,Remote,Senior,0,PhD,0,1,1,1,0,95596,5,2024,High,2
0,Business Analyst,MNC,Technology,UK,Remote,Senior,0,Master,1,1,1,0,1,136651,1,2020,Low,3
0,Data Scientist,Medium,Technology,Germany,Remote,Mid,0,Bachelor,1,1,1,1,1,133564,3,2023,High,2
8836,Data Engineer,MNC,Healthcare,Singapore,Onsite,Entry,0,Bachelor,1,0,0,1,1,81153,1,2024,High,2
0,Data Analyst,Enterprise,Retail,USA,Remote,Mid,0,Master,1,1,1,1,1,76265,1,2024,High,4
1620,Data Engineer,MNC,Finance,UK,Onsite,Senior,0,Bachelor,1,1,1,1,1,156566,9,2025,High,6
2973,AI Engineer,Medium,Technology,USA,Onsite,Mid,0,PhD,1,1,1,1,1,152849,4,2024,High,1
8852,Data Scientist,Medium,Technology,Singapore,Onsite,Senior,0,PhD,1,1,1,1,0,119775,1,2024,Medium,3
3629,AI Engineer,Medium,E-commerce,USA,Onsite,Senior,0,PhD,1,1,0,1,1,167196,2,2026,Low,1
4578,AI Engineer,Enterprise,Education,Canada,Remote,Senior,0,Master,1,0,1,1,1,103922,1,2026,High,1
2568,AI Engineer,Medium,Education,Australia,Remote,Mid,0,Master,1,1,1,1,1,157902,2,2021,High,3
7680,Data Scientist,Enterprise,Technology,Canada,Remote,Senior,0,Bachelor,0,1,1,0,1,112801,3,2020,Low,4
0,Data Analyst,Startup,Technology,Germany,Onsite,Mid,0,Bachelor,1,1,1,1,1,110610,3,2021,Low,1
2547,Data Analyst,Medium,Retail,Germany,Remote,Mid,0,Master,1,1,1,1,1,70000,8,2020,High,4
11449,Data Engineer,MNC,Finance,Singapore,Remote,Senior,0,PhD,1,1,1,1,1,101958,1,2020,High,1
8633,Data Engineer,Startup,E-commerce,UK,Remote,Entry,0,Master,1,1,0,1,1,70000,5,2020,Medium,1
6127,Business Analyst,Enterprise,Technology,Australia,Onsite,Senior,0,PhD,0,1,1,1,1,144400,2,2025,High,1
0,AI Engineer,Startup,E-commerce,Singapore,Remote,Mid,0,PhD,1,1,1,0,0,170391,1,2021,Medium,1
714,Data Analyst,Medium,Education,UK,Remote,Entry,0,Master,0,1,1,1,1,79187,11,2023,Low,5
10284,Business Analyst,MNC,Retail,India,Remote,Senior,0,PhD,0,0,0,1,1,83056,1,2023,Low,2
4558,Data Engineer,Enterprise,Healthcare,Canada,Remote,Mid,0,PhD,1,1,1,1,1,106703,1,2024,High,2
7137,Business Analyst,Startup,Education,USA,Hybrid,Mid,0,Bachelor,0,1,1,1,1,107874,11,2022,High,3
8641,Data Scientist,MNC,Healthcare,India,Hybrid,Mid,0,PhD,1,1,1,1,1,82939,3,2024,Low,6
9756,Business Analyst,Medium,Finance,India,Remote,Entry,0,Master,1,0,1,1,0,76683,1,2024,High,5
1842,Data Analyst,Enterprise,Healthcare,India,Hybrid,Entry,0,Bachelor,1,1,1,1,0,96078,3,2026,Medium,2
468,Machine Learning Engineer,Startup,Healthcare,USA,Hybrid,Entry,0,Master,1,0,1,1,1,118404,7,2023,Medium,1
884,AI Engineer,MNC,Finance,Australia,Hybrid,Senior,0,Bachelor,1,1,1,1,1,147959,4,2022,High,2
7524,Business Analyst,Startup,Education,USA,Remote,Senior,0,Master,1,0,1,0,1,90267,1,2026,High,2
7378,AI Engineer,Startup,Education,USA,Hybrid,Senior,0,Master,1,1,1,1,1,154630,9,2022,Low,4
2726,Data Scientist,Startup,Healthcare,Australia,Hybrid,Senior,0,PhD,1,1,1,1,1,141551,7,2024,High,3
6037,Data Analyst,MNC,Finance,Canada,Remote,Mid,0,Bachelor,1,1,1,1,1,124470,5,2020,Low,2
5215,Machine Learning Engineer,MNC,Finance,USA,Remote,Senior,0,PhD,1,1,1,1,1,120000,4,2023,High,4
8427,Data Engineer,Enterprise,E-commerce,UK,Onsite,Mid,0,PhD,1,1,1,1,0,88503,5,2024,High,1
85,Machine Learning Engineer,Medium,Education,UK,Onsite,Entry,0,Bachelor,0,1,1,1,1,120000,12,2020,High,3
5272,Business Analyst,Medium,Retail,USA,Remote,Mid,0,PhD,0,1,1,1,0,120448,1,2023,High,1
8283,AI Engineer,Medium,Healthcare,Singapore,Remote,Senior,0,PhD,1,1,0,1,1,137004,12,2025,Medium,4
2960,Data Engineer,Enterprise,E-commerce,USA,Remote,Mid,0,Bachelor,0,0,1,1,0,89738,4,2020,Medium,1
8677,AI Engineer,MNC,Retail,Australia,Remote,Entry,0,Bachelor,1,1,1,1,0,120000,1,2021,High,1
7759,AI Engineer,MNC,Technology,Singapore,Onsite,Mid,0,Bachelor,1,1,1,1,0,119386,12,2023,Medium,2
2856,Data Scientist,Startup,Healthcare,USA,Onsite,Senior,0,PhD,1,1,0,1,1,93526,4,2020,Medium,1
7312,Machine Learning Engineer,MNC,E-commerce,USA,Remote,Entry,0,Master,1,1,1,1,0,120000,5,2020,Low,1
4060,AI Engineer,MNC,Finance,India,Remote,Senior,0,Bachelor,1,0,1,1,0,77785,6,2025,Medium,5
1287,Data Analyst,Startup,Retail,India,Remote,Senior,0,Bachelor,0,1,1,1,0,119327,9,2021,High,2
3078,Data Scientist,MNC,Healthcare,Germany,Remote,Senior,0,Bachelor,1,1,1,1,1,96085,1,2024,High,1
0,Machine Learning Engineer,Startup,E-commerce,USA,Remote,Mid,0,Bachelor,0,1,0,1,1,205000,1,2025,Medium,4
787,Data Analyst,Medium,Retail,UK,Onsite,Entry,0,Bachelor,1,0,0,1,1,114326,6,2024,High,2
0,Data Scientist,Enterprise,Technology,Germany,Hybrid,Entry,0,Bachelor,1,1,1,1,0,111763,12,2025,Medium,3
5792,Business Analyst,MNC,E-commerce,USA,Hybrid,Entry,0,Master,1,1,1,0,1,120000,7,2025,High,5
9558,Data Scientist,Medium,Technology,USA,Onsite,Mid,0,Bachelor,1,1,1,1,1,118246,11,2021,High,1
5395,Business Analyst,Startup,Education,Germany,Remote,Senior,0,Master,1,1,0,1,1,120702,9,2023,Low,4
13265,Data Engineer,MNC,Retail,Germany,Remote,Senior,0,Bachelor,1,1,1,1,1,235349,8,2021,High,3
2483,Business Analyst,Enterprise,E-commerce,Germany,Onsite,Senior,0,Bachelor,1,1,1,0,1,129372,3,2024,Low,2
0,Machine Learning Engineer,Medium,Technology,USA,Onsite,Senior,0,Master,1,1,0,0,1,180313,10,2024,High,1
9989,Business Analyst,MNC,Finance,Canada,Onsite,Senior,0,PhD,0,1,1,0,0,89202,9,2025,High,2
8694,Machine Learning Engineer,Enterprise,E-commerce,India,Remote,Mid,0,Bachelor,1,1,1,1,0,192971,9,2020,High,3
5782,Data Scientist,MNC,E-commerce,USA,Hybrid,Mid,0,Master,0,1,1,1,0,114934,3,2025,Low,4
7400,Machine Learning Engineer,Startup,Healthcare,Germany,Remote,Senior,0,PhD,1,1,1,1,1,140840,1,2021,High,2
9504,Machine Learning Engineer,Startup,Finance,Germany,Onsite,Senior,0,PhD,0,1,1,1,1,115041,9,2022,High,2
10417,AI Engineer,MNC,Finance,Australia,Remote,Senior,0,PhD,1,1,1,1,0,205000,12,2023,Low,1
8899,AI Engineer,Startup,Technology,Singapore,Onsite,Senior,0,PhD,1,1,1,1,1,167302,4,2023,Low,2
4165,Machine Learning Engineer,Startup,E-commerce,USA,Remote,Mid,0,PhD,0,0,1,1,1,115277,3,2021,Medium,3
6810,AI Engineer,Enterprise,Finance,USA,Onsite,Entry,0,Master,1,1,0,1,0,91342,3,2023,High,3
22830,Data Engineer,Medium,Finance,UK,Remote,Entry,0,Bachelor,1,1,0,1,0,120000,3,2020,High,3
3862,Machine Learning Engineer,MNC,Retail,Germany,Onsite,Senior,0,Master,0,0,1,1,1,190155,7,2024,High,2
7696,Data Engineer,MNC,Technology,Australia,Remote,Senior,0,Bachelor,1,0,0,1,0,136722,12,2021,Low,4
1135,Data Scientist,MNC,Finance,Canada,Hybrid,Senior,0,Master,1,0,1,0,1,142804,1,2020,Low,4
3298,Machine Learning Engineer,Medium,Retail,Australia,Remote,Entry,0,Master,1,1,1,0,1,120000,7,2025,High,2
635,AI Engineer,Startup,Education,Germany,Remote,Entry,0,Master,1,1,1,0,1,115463,3,2024,High,1
3629,Data Scientist,Enterprise,Healthcare,Australia,Onsite,Senior,0,PhD,0,1,1,1,1,127401,1,2022,Medium,1
1445,Data Analyst,Startup,Finance,UK,Hybrid,Entry,0,Bachelor,1,0,0,1,1,77641,12,2024,Low,2
