job_id,job_title,company_size,company_industry,country,remote_type,experience_level,years_experience,education_level,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,salary,job_posting_month,job_posting_year,hiring_urgency,job_openings
9047,Business Analyst,Medium,Technology,UK,Onsite,Senior,14,Master,0,0,0,1,1,120721,5,2021,Medium,1
9048,Business Analyst,MNC,Healthcare,India,Onsite,Entry,8,Master,1,1,1,1,0,101582,6,2023,High,5
9049,Data Engineer,Medium,Healthcare,Singapore,Remote,Mid,13,PhD,0,1,0,0,0,70512,8,2023,Medium,1
9050,AI Engineer,Medium,Technology,India,Onsite,Mid,0,Bachelor,0,1,0,0,1,129174,4,2023,High,8
9051,AI Engineer,Enterprise,Education,USA,Hybrid,Senior,14,PhD,0,0,0,1,0,157191,7,2023,Medium,3
9052,Data Scientist,MNC,Retail,Canada,Onsite,Entry,9,Bachelor,0,0,1,1,0,98715,3,2022,High,9
9053,Business Analyst,MNC,Education,India,Onsite,Entry,11,Bachelor,0,1,1,1,0,102014,9,2021,High,5
9054,Data Analyst,MNC,E-commerce,Canada,Hybrid,Senior,7,PhD,1,0,0,0,0,124010,9,2023,High,8
9055,Data Scientist,MNC,Retail,Australia,Hybrid,Senior,14,PhD,0,0,0,0,0,122481,7,2022,Medium,1
9056,Data Analyst,Enterprise,E-commerce,Germany,Remote,Senior,4,PhD,0,1,0,0,0,95596,5,2024,High,8
9057,AI Engineer,Enterprise,Education,Germany,Hybrid,Mid,12,Bachelor,1,0,0,1,1,144300,4,2025,High,7
9058,AI Engineer,Medium,Education,USA,Onsite,Mid,13,PhD,1,1,1,1,1,153374,9,2026,High,4
9059,Data Engineer,Medium,Technology,Singapore,Onsite,Senior,10,Bachelor,1,0,0,0,1,107137,5,2021,Medium,5
9060,Data Analyst,Medium,Finance,India,Onsite,Mid,14,Bachelor,0,0,1,0,1,99680,6,2026,Medium,1
9061,Data Scientist,Startup,Technology,Canada,Onsite,Senior,0,Bachelor,1,1,1,0,1,121060,8,2024,Low,5
9062,Data Scientist,Medium,E-commerce,India,Hybrid,Senior,14,PhD,1,0,0,1,1,120944,10,2022,Medium,5
9063,Machine Learning Engineer,Startup,Technology,UK,Hybrid,Mid,2,Master,1,0,1,0,0,134190,4,2025,Low,1
9064,Data Engineer,Enterprise,Healthcare,UK,Onsite,Senior,7,Master,1,0,0,1,1,123515,8,2026,High,8
9065,AI Engineer,Medium,Technology,UK,Hybrid,Entry,5,PhD,0,1,0,0,1,99070,11,2024,High,7
9066,Data Analyst,MNC,E-commerce,Australia,Onsite,Senior,8,Bachelor,1,1,1,0,0,133866,2,2022,Medium,3
9067,Data Engineer,Enterprise,E-commerce,USA,Remote,Mid,3,PhD,1,0,0,1,0,87303,6,2020,High,8
9068,Machine Learning Engineer,MNC,E-commerce,UK,Hybrid,Senior,10,Bachelor,1,1,0,0,1,169490,8,2020,Medium,4
9069,Data Scientist,Enterprise,Healthcare,Australia,Remote,Mid,3,PhD,1,0,1,0,1,100000,2,2023,High,8
9070,Data Analyst,MNC,Retail,Canada,Hybrid,Entry,6,Bachelor,0,1,1,1,0,100971,5,2021,High,6
9071,Business Analyst,Enterprise,Finance,Germany,Remote,Senior,12,Master,0,0,0,1,0,112520,6,2023,Medium,4
9072,Data Analyst,MNC,Education,Singapore,Hybrid,Mid,2,Master,1,0,0,1,0,110281,12,2020,Low,2
9073,Data Analyst,Enterprise,Healthcare,UK,Remote,Mid,9,PhD,1,1,0,0,0,76873,3,2026,Medium,3
9074,AI Engineer,Medium,Healthcare,USA,Remote,Senior,9,PhD,1,0,1,0,1,162993,7,2025,High,7
9075,Business Analyst,Enterprise,Finance,Germany,Onsite,Entry,8,PhD,0,1,1,0,1,79125,6,2023,Medium,3
9076,Machine Learning Engineer,Medium,E-commerce,Singapore,Remote,Mid,6,Bachelor,0,0,1,1,1,159741,7,2022,High,2
9077,Business Analyst,MNC,Education,UK,Onsite,Entry,11,Master,0,1,1,1,1,113464,11,2026,High,6
9078,Data Scientist,Enterprise,Finance,UK,Hybrid,Senior,3,Master,0,1,1,1,0,134442,3,2021,High,8
9079,AI Engineer,Medium,Finance,Australia,Remote,Entry,10,Bachelor,1,1,0,0,0,86060,9,2021,High,7
9080,Data Analyst,Enterprise,Technology,UK,Remote,Mid,13,Master,0,1,1,0,1,96051,11,2023,High,9
9081,Business Analyst,MNC,Technology,Singapore,Remote,Senior,3,PhD,0,0,0,1,1,149406,9,2024,High,9
9082,Data Scientist,Medium,E-commerce,Australia,Remote,Senior,0,Bachelor,1,0,0,1,0,116442,1,2020,Low,1
9083,Data Scientist,Medium,Healthcare,Germany,Hybrid,Entry,7,PhD,1,0,0,0,0,47987,9,2025,Low,4
9084,AI Engineer,Enterprise,Education,Singapore,Hybrid,Mid,14,Master,1,0,0,0,1,122422,9,2021,High,9
9085,AI Engineer,MNC,Retail,Australia,Remote,Entry,8,PhD,1,1,0,1,1,134156,10,2022,Medium,6
9086,Data Scientist,Medium,Retail,Germany,Onsite,Entry,14,PhD,0,1,1,0,0,64265,2,2025,High,9
9087,Data Engineer,Startup,E-commerce,Australia,Hybrid,Entry,8,PhD,0,1,1,1,1,89153,4,2020,High,8
9088,AI Engineer,Medium,Finance,Canada,Onsite,Mid,4,Master,1,1,1,1,1,158611,6,2024,High,3
9089,Machine Learning Engineer,Startup,Technology,Australia,Onsite,Entry,11,Master,1,0,1,0,1,111695,5,2022,Medium,4
9090,Machine Learning Engineer,Startup,E-commerce,Australia,Remote,Entry,3,PhD,1,1,0,0,0,85689,1,2022,Low,4
9091,Data Analyst,Startup,Technology,Germany,Hybrid,Entry,12,PhD,1,0,0,1,1,76545,1,2021,High,7
9092,Data Analyst,Medium,Retail,Singapore,Hybrid,Entry,8,Master,0,0,0,0,1,63624,12,2023,Medium,3
9093,Data Analyst,MNC,Education,USA,Onsite,Senior,12,Master,1,0,1,1,0,152914,8,2023,High,6
9094,Data Analyst,Startup,Finance,Singapore,Remote,Entry,10,Master,0,1,1,1,0,84280,6,2024,High,9
9095,AI Engineer,Startup,Education,USA,Onsite,Entry,9,PhD,0,0,1,1,1,134467,7,2025,High,1
9096,Data Scientist,Medium,Retail,USA,Remote,Mid,2,Bachelor,0,1,1,0,1,98973,1,2021,High,7
9097,Machine Learning Engineer,Medium,E-commerce,USA,Remote,Mid,14,Master,1,0,0,0,1,124596,12,2021,Medium,4
9098,Business Analyst,MNC,Healthcare,Singapore,Onsite,Senior,5,Bachelor,1,1,0,1,0,139779,7,2020,Low,6
9099,AI Engineer,Startup,E-commerce,USA,Onsite,Mid,10,PhD,1,1,1,0,0,130103,8,2025,High,7
9100,AI Engineer,Medium,Healthcare,Australia,Onsite,Entry,3,Bachelor,1,0,1,1,1,133853,12,2021,High,1
9101,Business Analyst,MNC,E-commerce,India,Hybrid,Entry,3,PhD,1,1,0,1,0,87121,3,2022,Low,1
9102,Business Analyst,MNC,E-commerce,India,Hybrid,Entry,11,PhD,0,1,0,1,1,96124,4,2023,High,7
9103,Data Analyst,Startup,Technology,Canada,Remote,Entry,6,Master,1,1,0,0,0,54039,3,2020,Low,5
9104,Data Analyst,MNC,Retail,USA,Remote,Senior,6,Master,1,0,1,1,0,149202,9,2021,High,1
9105,Machine Learning Engineer,Startup,Education,Canada,Onsite,Mid,2,PhD,0,0,0,0,1,123840,5,2021,Low,3
9106,Business Analyst,Medium,Education,Singapore,Hybrid,Mid,9,Bachelor,0,0,1,1,1,117764,12,2026,High,8
9107,Data Engineer,Startup,Education,USA,Onsite,Entry,7,Master,0,1,0,0,1,64499,3,2022,Low,2
9108,Data Engineer,Enterprise,Retail,USA,Onsite,Mid,2,PhD,1,0,0,1,0,85708,1,2025,Low,2
9109,Data Analyst,Enterprise,Healthcare,Germany,Onsite,Mid,7,PhD,0,0,0,1,0,91862,7,2022,High,9
9110,Data Scientist,Medium,Retail,India,Remote,Entry,10,PhD,0,1,0,0,1,63688,4,2021,High,8
9111,Machine Learning Engineer,Enterprise,E-commerce,Canada,Remote,Mid,0,Bachelor,0,0,0,0,1,120112,5,2025,High,7
9112,Business Analyst,Medium,Healthcare,Germany,Remote,Entry,9,Bachelor,1,0,0,0,0,49255,2,2026,Medium,3
9113,Data Scientist,Medium,Retail,UK,Hybrid,Mid,0,Master,0,1,1,1,0,106984,6,2020,High,7
9114,AI Engineer,MNC,Healthcare,USA,Onsite,Mid,14,PhD,0,1,0,0,1,149173,7,2022,Medium,6
9115,Data Analyst,MNC,Technology,Singapore,Onsite,Mid,3,Bachelor,1,0,1,0,0,111659,10,2020,Low,3
9116,Machine Learning Engineer,Enterprise,Finance,Australia,Onsite,Senior,2,Master,1,1,1,1,1,177554,4,2020,High,1
9117,Business Analyst,Medium,Retail,Canada,Hybrid,Senior,4,PhD,0,0,0,1,0,113454,9,2025,High,7
9118,AI Engineer,Startup,Education,Australia,Onsite,Mid,12,PhD,0,1,1,1,1,159570,11,2022,High,3
9119,Data Engineer,Enterprise,Retail,USA,Onsite,Mid,11,PhD,0,1,1,0,0,91950,10,2020,Medium,4
9120,Data Engineer,Enterprise,Technology,Canada,Onsite,Senior,8,Bachelor,0,1,0,0,1,105697,11,2025,High,9
9121,Data Engineer,Enterprise,Healthcare,Germany,Remote,Mid,8,PhD,0,0,0,0,1,84820,9,2023,Medium,5
9122,Data Analyst,Startup,E-commerce,UK,Onsite,Entry,3,Master,0,1,0,0,1,58767,12,2021,High,9
9123,Machine Learning Engineer,Medium,Finance,India,Onsite,Mid,5,Master,0,0,1,0,0,132150,8,2024,Low,4
9124,Data Analyst,MNC,Education,Germany,Hybrid,Entry,14,Bachelor,0,1,1,1,1,107805,8,2026,High,5
9125,Business Analyst,Medium,Healthcare,USA,Hybrid,Mid,14,Bachelor,0,1,0,1,1,103217,1,2023,High,9
9126,Data Engineer,MNC,Education,Australia,Remote,Mid,14,PhD,0,0,0,0,1,109236,12,2024,Medium,3
9127,Business Analyst,Medium,Retail,India,Onsite,Entry,4,Master,0,0,0,1,1,76565,4,2024,High,7
9128,Business Analyst,Medium,Finance,UK,Hybrid,Entry,9,PhD,1,1,0,0,0,46170,1,2020,Medium,3
9129,AI Engineer,Enterprise,Retail,Singapore,Remote,Entry,5,Master,1,1,0,0,0,86818,7,2025,High,7
9130,Data Scientist,Startup,Finance,UK,Hybrid,Senior,2,PhD,1,1,0,1,0,110415,4,2023,High,9
9131,Data Analyst,Startup,Healthcare,India,Remote,Senior,9,Bachelor,0,1,1,0,0,119053,6,2020,Medium,2
9132,AI Engineer,Startup,Healthcare,Canada,Onsite,Senior,12,Master,0,1,0,0,1,148610,5,2021,High,7
9133,Data Analyst,Medium,Healthcare,UK,Remote,Entry,2,Bachelor,1,1,0,1,0,65826,2,2020,Low,3
9134,Machine Learning Engineer,Medium,Finance,Australia,Onsite,Entry,4,PhD,1,0,1,1,1,127172,12,2021,High,3
9135,Data Analyst,MNC,Retail,USA,Hybrid,Senior,14,PhD,1,0,1,0,0,139717,11,2022,Medium,1
9136,Data Scientist,MNC,Education,USA,Remote,Senior,12,Master,0,0,0,1,0,131151,8,2020,Medium,4
9137,Business Analyst,MNC,E-commerce,Germany,Remote,Senior,0,PhD,0,1,1,1,1,159584,2,2021,High,9
9138,Data Analyst,Medium,Education,India,Onsite,Entry,7,Bachelor,1,0,1,1,0,82920,11,2024,High,1
9139,Data Scientist,Medium,Education,USA,Hybrid,Mid,0,PhD,0,1,0,1,0,94987,11,2021,High,7
9140,Data Analyst,Medium,Retail,India,Hybrid,Senior,13,Bachelor,0,1,1,1,1,139942,9,2023,High,7
9141,Data Engineer,Medium,Retail,India,Remote,Mid,0,Bachelor,1,0,1,1,0,108245,7,2020,High,5
9142,Data Engineer,Startup,Retail,Singapore,Remote,Mid,2,PhD,1,1,0,0,1,87551,3,2026,Low,2
9143,Data Analyst,Startup,Healthcare,Singapore,Hybrid,Entry,11,PhD,0,0,1,1,1,86105,1,2026,High,8
9144,Machine Learning Engineer,Startup,Retail,India,Onsite,Mid,10,PhD,0,0,1,1,1,154726,10,2020,High,4
9145,Data Scientist,Enterprise,Technology,Singapore,Onsite,Mid,8,Bachelor,0,1,0,1,1,96096,10,2023,Medium,6
9146,Machine Learning Engineer,MNC,Education,Australia,Onsite,Senior,13,Master,0,1,1,0,1,180984,1,2026,Medium,2
9147,Business Analyst,Enterprise,E-commerce,Canada,Hybrid,Entry,8,Master,0,0,1,0,1,73310,4,2024,Medium,4
9148,Business Analyst,Enterprise,Education,Singapore,Hybrid,Mid,5,PhD,1,1,1,1,1,113180,10,2022,High,9
9149,Data Engineer,Enterprise,Technology,Australia,Onsite,Entry,14,Bachelor,0,0,1,1,1,90969,2,2025,High,7
9150,Data Scientist,Medium,Technology,Canada,Remote,Entry,7,Master,0,0,0,1,0,67522,6,2020,Low,5
9151,AI Engineer,Startup,E-commerce,Australia,Hybrid,Mid,13,Master,1,1,0,1,0,131073,2,2025,High,9
9152,Business Analyst,MNC,Technology,USA,Remote,Mid,10,Master,0,1,1,1,0,128538,12,2022,High,5
9153,Business Analyst,Enterprise,Technology,UK,Hybrid,Entry,13,Bachelor,0,1,1,0,1,75187,6,2020,Medium,5
9154,Data Scientist,Medium,E-commerce,Australia,Hybrid,Senior,9,Master,0,0,0,0,0,104627,12,2022,High,7
9155,Data Analyst,Enterprise,E-commerce,Singapore,Remote,Senior,8,PhD,1,1,1,1,1,137063,8,2021,High,2
9156,Business Analyst,Startup,E-commerce,Germany,Remote,Entry,6,Bachelor,0,0,1,1,0,84190,11,2021,High,6
9157,Data Scientist,MNC,Healthcare,Germany,Hybrid,Entry,1,Bachelor,0,0,0,1,1,91798,3,2020,Low,6
9158,Data Engineer,MNC,Retail,USA,Onsite,Mid,10,Master,1,1,0,0,0,93569,12,2022,High,7
9159,Business Analyst,Enterprise,E-commerce,UK,Hybrid,Mid,11,PhD,0,0,1,0,0,86643,4,2021,High,7
9160,Data Scientist,MNC,Finance,India,Hybrid,Senior,14,Bachelor,1,0,1,0,0,139769,8,2021,Medium,3
9161,AI Engineer,Startup,Retail,India,Hybrid,Senior,5,Bachelor,1,0,0,1,1,164326,7,2024,High,8
9162,Data Engineer,Enterprise,E-commerce,Singapore,Hybrid,Entry,12,PhD,0,0,1,0,1,73964,4,2022,Medium,1
9163,Data Engineer,Medium,E-commerce,Singapore,Hybrid,Senior,8,PhD,1,0,1,1,1,136554,4,2025,High,3
9164,AI Engineer,MNC,Retail,Singapore,Remote,Mid,2,Master,1,0,1,0,1,155679,9,2023,Low,1
9165,Machine Learning Engineer,Startup,Healthcare,UK,Hybrid,Senior,11,Master,1,1,0,1,0,157335,10,2020,Medium,4
9166,Data Scientist,Enterprise,Finance,USA,Onsite,Senior,6,Master,0,0,1,1,1,142661,3,2020,High,6
9167,Machine Learning Engineer,Startup,Finance,Germany,Hybrid,Mid,9,Master,0,0,1,1,0,144703,7,2020,High,2
9168,Machine Learning Engineer,Enterprise,Technology,Australia,Remote,Mid,9,Bachelor,0,0,0,0,1,127746,2,2024,Medium,5
9169,Data Scientist,MNC,Finance,Canada,Remote,Entry,0,PhD,0,0,0,1,0,86187,11,2026,High,9
9170,Data Scientist,Startup,Technology,Singapore,Remote,Mid,1,PhD,0,1,1,0,1,98672,2,2023,High,8
9171,AI Engineer,Startup,Healthcare,Germany,Hybrid,Mid,2,Master,0,1,1,0,0,131805,12,2025,Low,6
9172,Data Engineer,Enterprise,E-commerce,Singapore,Remote,Senior,7,Master,0,0,0,0,1,114297,6,2021,Low,4
9173,Business Analyst,Enterprise,Healthcare,Australia,Hybrid,Senior,12,Bachelor,0,0,1,0,1,125467,3,2022,Medium,4
9174,Machine Learning Engineer,Enterprise,Technology,USA,Remote,Entry,10,PhD,0,0,0,1,0,105031,11,2024,High,7
9175,Machine Learning Engineer,Enterprise,Technology,Germany,Remote,Senior,4,Bachelor,1,1,0,0,0,135197,7,2022,Low,1
9176,Data Analyst,Startup,Education,India,Remote,Entry,13,Master,1,0,0,1,0,65890,6,2025,Medium,5
9177,Business Analyst,Startup,Retail,USA,Hybrid,Entry,1,PhD,0,0,0,1,0,66501,2,2024,Low,6
9178,Business Analyst,MNC,Retail,Singapore,Hybrid,Senior,6,Bachelor,0,0,1,0,0,139815,4,2025,Low,3
9179,Data Engineer,Startup,Retail,Canada,Onsite,Entry,14,Master,1,1,1,1,0,76330,8,2021,High,1
9180,Data Analyst,Startup,Healthcare,USA,Onsite,Entry,11,Master,1,1,1,1,1,87011,12,2021,High,9
9181,Data Analyst,MNC,Retail,USA,Onsite,Senior,6,Bachelor,0,1,1,1,0,145562,3,2020,High,5
9182,Data Scientist,Startup,Finance,USA,Remote,Entry,7,PhD,1,0,0,0,0,46252,12,2023,Low,2
9183,AI Engineer,Startup,Finance,Germany,Hybrid,Senior,4,Bachelor,0,1,1,0,1,162345,10,2022,Low,1
9184,AI Engineer,MNC,Healthcare,USA,Remote,Entry,13,Master,1,0,1,0,0,129046,11,2024,High,9
9185,Data Engineer,MNC,E-commerce,UK,Remote,Senior,0,Master,0,1,0,1,1,145623,11,2026,Low,3
9186,Machine Learning Engineer,Medium,E-commerce,Canada,Onsite,Entry,13,Bachelor,1,0,1,1,0,115369,1,2024,High,8
9187,Business Analyst,MNC,Retail,Australia,Hybrid,Senior,14,Master,0,1,1,0,1,146572,8,2022,Medium,3
9188,Data Analyst,Medium,Retail,Singapore,Onsite,Entry,2,Bachelor,1,1,0,0,1,63241,7,2022,High,9
9189,Machine Learning Engineer,MNC,Retail,Singapore,Hybrid,Senior,12,Bachelor,1,1,0,0,1,168692,7,2021,High,8
9190,Data Engineer,MNC,Technology,Germany,Hybrid,Senior,4,Bachelor,1,1,1,1,0,154854,4,2024,High,8
9191,Data Scientist,Enterprise,Education,Singapore,Remote,Mid,5,Master,1,0,0,0,0,78456,1,2024,Low,4
9192,Business Analyst,Medium,E-commerce,Australia,Onsite,Entry,13,Master,1,1,1,0,1,76529,11,2026,Medium,5
9193,AI Engineer,MNC,Technology,Germany,Remote,Mid,12,Bachelor,1,1,0,1,0,154840,8,2024,Medium,3
9194,Data Scientist,MNC,Technology,Germany,Hybrid,Entry,2,PhD,1,0,1,1,1,107850,3,2024,High,7
9195,Data Engineer,MNC,E-commerce,USA,Remote,Senior,11,Master,0,1,1,0,1,142613,8,2024,High,7
9196,Data Analyst,MNC,E-commerce,UK,Onsite,Mid,10,Bachelor,0,1,1,0,1,121212,5,2024,Medium,5
9197,Machine Learning Engineer,Enterprise,Retail,Australia,Remote,Mid,3,PhD,1,0,0,1,1,139074,2,2022,Low,5
9198,AI Engineer,Medium,Technology,India,Remote,Senior,14,PhD,0,0,0,1,1,164250,6,2023,Medium,6
9199,Data Scientist,Medium,E-commerce,India,Hybrid,Mid,4,PhD,0,0,1,1,1,114836,8,2021,High,2
9200,Machine Learning Engineer,MNC,Technology,Australia,Onsite,Mid,13,Master,1,0,0,0,1,142365,6,2023,High,9
9201,Data Analyst,Startup,E-commerce,Germany,Hybrid,Senior,6,PhD,0,0,0,0,0,97799,9,2020,Low,2
9202,Machine Learning Engineer,Enterprise,Education,USA,Hybrid,Entry,14,PhD,1,1,0,1,1,111085,10,2021,Medium,2
9203,Data Scientist,Medium,E-commerce,Canada,Hybrid,Senior,6,PhD,0,1,0,1,0,118751,9,2021,Low,3
9204,Data Analyst,Medium,Finance,UK,Onsite,Senior,4,PhD,1,1,1,0,0,114669,1,2020,High,7
9205,Business Analyst,Enterprise,E-commerce,UK,Onsite,Entry,10,PhD,1,1,0,0,0,46165,10,2023,Medium,5
9206,Data Scientist,MNC,Retail,Singapore,Hybrid,Entry,5,PhD,1,0,1,0,0,81167,6,2022,High,9
9207,Data Scientist,Startup,Retail,USA,Hybrid,Entry,0,PhD,0,0,1,0,0,62092,9,2024,Low,5
9208,Data Engineer,Startup,Finance,USA,Remote,Mid,2,PhD,1,1,0,1,0,89033,11,2026,High,8
9209,Data Engineer,Startup,Education,India,Hybrid,Senior,13,PhD,0,0,0,1,1,124858,7,2020,Medium,2
9210,Data Engineer,Enterprise,Healthcare,UK,Remote,Entry,0,Bachelor,0,1,1,1,1,92977,9,2026,High,1
9211,Data Analyst,Startup,Finance,Canada,Hybrid,Senior,14,Bachelor,1,1,0,0,1,114462,1,2023,High,9
9212,Machine Learning Engineer,MNC,E-commerce,Canada,Onsite,Senior,9,Master,0,0,1,1,1,202124,12,2023,High,7
9213,Business Analyst,MNC,Healthcare,Canada,Remote,Mid,11,PhD,1,1,0,0,0,97975,11,2025,Medium,4
9214,Machine Learning Engineer,MNC,Finance,UK,Hybrid,Mid,8,Bachelor,0,1,1,1,0,160563,11,2024,High,7
9215,Machine Learning Engineer,Enterprise,Technology,Germany,Remote,Senior,1,PhD,0,1,1,1,1,176236,3,2023,High,8
9216,AI Engineer,MNC,Technology,UK,Hybrid,Mid,2,Bachelor,0,0,0,0,0,139307,7,2025,Low,1
9217,Data Analyst,Startup,Technology,India,Remote,Senior,6,Bachelor,0,0,0,0,1,107374,9,2026,Low,2
9218,Data Scientist,Enterprise,Technology,Canada,Remote,Mid,9,PhD,0,1,0,0,1,84730,7,2025,Medium,5
9219,Machine Learning Engineer,Medium,Finance,USA,Onsite,Mid,2,PhD,1,0,1,1,0,149824,4,2025,High,4
9220,Data Analyst,Medium,Retail,Germany,Remote,Entry,6,Bachelor,1,1,0,0,1,60475,2,2024,Low,2
9221,AI Engineer,Medium,Technology,Singapore,Remote,Entry,14,Master,0,1,0,0,1,102650,4,2021,Medium,2
9222,Data Analyst,Enterprise,Education,UK,Onsite,Senior,12,PhD,1,1,1,1,0,134777,2,2026,High,9
9223,Data Engineer,Enterprise,Technology,Singapore,Onsite,Entry,13,Master,1,1,1,0,0,66775,3,2026,Medium,3
9224,Data Engineer,Startup,Retail,Germany,Hybrid,Mid,11,PhD,0,1,1,1,1,119507,8,2023,High,9
9225,Data Engineer,Medium,Finance,Canada,Onsite,Entry,2,Bachelor,0,0,1,0,0,68406,3,2025,Low,3
9226,AI Engineer,MNC,Technology,Canada,Remote,Senior,2,Master,0,0,1,1,0,189288,10,2025,High,6
9227,AI Engineer,Medium,Finance,UK,Hybrid,Entry,9,PhD,1,1,1,1,0,122453,9,2022,High,5
9228,Machine Learning Engineer,Enterprise,Finance,Singapore,Onsite,Senior,9,Bachelor,0,1,1,1,1,179316,3,2021,High,8
9229,Data Scientist,Medium,Healthcare,UK,Remote,Mid,14,Bachelor,0,1,1,0,0,92961,11,2021,Medium,6
9230,Data Engineer,Enterprise,Technology,Australia,Remote,Entry,6,Master,1,0,1,0,0,61224,3,2021,High,8
9231,Business Analyst,MNC,Technology,USA,Onsite,Senior,8,Bachelor,0,1,1,1,0,149085,6,2026,High,8
9232,Machine Learning Engineer,Medium,Retail,India,Remote,Mid,1,PhD,1,0,1,1,1,155836,4,2026,High,4
9233,Business Analyst,MNC,Education,India,Hybrid,Senior,1,PhD,0,0,1,0,1,140685,12,2023,Low,6
9234,AI Engineer,Startup,Technology,India,Remote,Entry,9,Master,0,1,1,1,0,119319,6,2023,High,1
9235,Data Scientist,MNC,Retail,UK,Remote,Senior,9,Bachelor,1,0,0,0,0,120739,1,2022,Medium,1
9236,Data Analyst,Startup,Education,Singapore,Hybrid,Senior,0,PhD,1,1,1,0,0,115266,3,2023,High,9
9237,AI Engineer,Enterprise,Education,USA,Hybrid,Senior,13,Bachelor,0,1,0,0,0,135640,5,2022,Medium,3
9238,Data Scientist,MNC,Technology,Germany,Onsite,Mid,2,PhD,1,0,0,1,1,116809,2,2021,High,9
9239,AI Engineer,Enterprise,Healthcare,India,Onsite,Senior,3,Bachelor,0,0,0,1,0,150666,11,2023,High,8
9240,Data Engineer,MNC,E-commerce,Australia,Remote,Senior,8,PhD,0,0,0,1,1,146159,6,2024,High,7
9241,Data Engineer,Startup,Retail,Canada,Hybrid,Entry,10,Bachelor,0,0,1,0,1,70671,10,2023,High,9
9242,Business Analyst,Medium,Education,Australia,Onsite,Mid,6,Bachelor,0,0,1,0,0,86495,9,2023,High,7
9243,Data Engineer,MNC,Education,UK,Onsite,Senior,7,Bachelor,1,1,0,0,1,134364,9,2024,High,9
9244,Business Analyst,Startup,E-commerce,UK,Remote,Mid,2,PhD,1,0,1,1,0,107931,4,2026,High,6
9245,Machine Learning Engineer,Startup,Healthcare,Canada,Onsite,Senior,1,Master,0,0,0,0,1,151142,6,2020,High,9
9246,Machine Learning Engineer,Medium,E-commerce,Singapore,Hybrid,Entry,8,Bachelor,0,0,1,1,1,125848,2,2025,High,3
9247,Machine Learning Engineer,Startup,Finance,Australia,Remote,Mid,6,PhD,1,1,0,1,1,139842,11,2025,Low,1
9248,Machine Learning Engineer,MNC,Education,India,Onsite,Mid,12,Master,1,0,1,0,0,154352,5,2025,Medium,3
9249,Data Analyst,Medium,Retail,Singapore,Hybrid,Mid,2,PhD,0,1,1,0,1,104692,6,2020,Low,4
9250,Data Engineer,Enterprise,Education,Canada,Remote,Entry,4,PhD,0,0,0,1,1,76566,5,2022,Low,1
9251,Business Analyst,Enterprise,Healthcare,India,Hybrid,Mid,2,PhD,1,1,1,0,1,103364,1,2023,Low,2
9252,Machine Learning Engineer,Startup,E-commerce,Germany,Onsite,Mid,1,PhD,0,0,0,1,1,135804,6,2025,Low,5
9253,Business Analyst,Enterprise,Education,Canada,Hybrid,Senior,8,Master,1,0,0,0,1,111280,5,2026,Medium,5
9254,Data Analyst,Startup,Education,India,Onsite,Senior,5,PhD,0,1,1,1,1,137145,7,2026,High,3
9255,Data Scientist,Enterprise,Education,Singapore,Hybrid,Senior,14,Master,0,0,1,0,1,120866,12,2023,High,9
9256,Data Engineer,MNC,Finance,Australia,Onsite,Mid,12,Bachelor,0,1,1,1,1,131545,4,2024,High,3
9257,Data Engineer,MNC,E-commerce,Germany,Remote,Entry,13,PhD,1,1,0,0,0,69137,5,2026,High,7
9258,AI Engineer,Medium,Retail,UK,Hybrid,Mid,0,Bachelor,0,0,1,1,1,155072,7,2025,High,2
9259,Machine Learning Engineer,MNC,E-commerce,USA,Hybrid,Mid,11,Master,1,0,0,1,1,156892,10,2020,Medium,3
9260,Data Engineer,MNC,Healthcare,Canada,Hybrid,Senior,3,Bachelor,1,1,0,1,1,140808,5,2021,Low,6
9261,Machine Learning Engineer,MNC,Healthcare,Canada,Onsite,Entry,2,Master,1,0,1,1,1,150864,7,2020,High,8
9262,Data Engineer,Enterprise,Education,Australia,Onsite,Mid,13,Bachelor,1,1,0,0,0,73558,6,2025,High,9
9263,Business Analyst,MNC,Healthcare,India,Remote,Senior,0,Bachelor,0,1,0,1,1,145110,2,2025,Low,3
9264,Machine Learning Engineer,MNC,Retail,Singapore,Onsite,Entry,13,Master,0,0,0,0,0,114224,2,2021,Medium,2
9265,Data Scientist,Startup,Finance,Australia,Remote,Senior,6,PhD,0,0,1,1,0,134175,7,2022,High,2
9266,Data Engineer,MNC,Education,Canada,Remote,Entry,13,Bachelor,1,1,0,1,0,86645,12,2020,Medium,3
9267,Business Analyst,Medium,E-commerce,India,Onsite,Mid,14,Master,0,0,1,0,0,87823,5,2023,Medium,6
9268,Business Analyst,Medium,Healthcare,Singapore,Remote,Entry,8,PhD,0,0,0,0,1,61044,10,2024,Medium,5
9269,Data Scientist,Enterprise,Education,Singapore,Onsite,Mid,13,Master,1,0,1,1,0,103482,12,2023,High,9
9270,Machine Learning Engineer,Enterprise,E-commerce,USA,Onsite,Mid,0,Master,0,1,1,0,0,125077,11,2026,High,9
9271,AI Engineer,Enterprise,Education,Germany,Remote,Entry,6,Master,1,1,0,1,0,102533,4,2022,Low,1
9272,AI Engineer,MNC,Education,UK,Remote,Entry,0,Master,1,0,0,0,1,119965,9,2023,Low,6
